Unnamed: 0,customer_id,age,gender,region,income,signup_date,ticket_count,complaint_count,avg_resolution_time,satisfaction_score,open_rate,click_rate,purchase_rate,unsubscribed,churn,ltv
223,CUST00223,59.0,Male,South,10743.72,2022-09-03,0,0,3.84,3.35,0.41,0.13,0.09,1,1,9744.2
224,CUST00224,61.0,Other,South,31635.77,2024-11-26,3,1,3.16,4.26,0.18,0.08,0.04,0,0,6238.29
225,CUST00225,41.0,Male,East,33735.39,2023-04-08,4,2,3.43,3.75,0.36,0.11,0.06,0,0,10041.38
226,CUST00226,,Male,Central,15476.6,2025-06-08,1,1,1.64,3.6,0.11,0.03,0.02,0,0,8762.82
227,CUST00227,71.0,Female,North,52870.64,2020-12-16,1,0,3.18,3.13,0.22,0.05,0.03,0,0,8645.68
228,CUST00228,49.0,Female,South,16422.96,2021-04-21,0,0,2.36,4.44,0.39,0.13,0.1,1,0,7029.91
229,CUST00229,49.0,Male,North,30110.44,2022-01-01,0,0,1.31,4.42,0.25,0.1,0.05,0,0,9560.83
230,CUST00230,41.0,Male,West,24632.56,2021-04-13,1,1,1.48,5.0,0.32,0.18,0.08,0,0,7248.18
231,CUST00231,58.0,Male,West,8000.2,2024-04-08,1,0,1.01,4.84,0.31,0.08,0.04,0,0,7687.12
232,CUST00232,69.0,Male,Central,28910.26,2021-12-07,2,1,3.04,,0.23,0.07,0.04,0,0,8991.65
233,CUST00233,66.0,Male,South,27641.19,2023-06-13,4,2,1.92,3.91,0.43,0.16,0.05,0,1,9532.47
234,CUST00234,66.0,Female,East,9107.09,2022-01-24,2,1,1.46,3.57,0.34,0.13,0.05,1,0,8250.42
235,CUST00235,69.0,Male,South,47224.43,2020-08-25,4,4,3.26,3.5,0.24,0.11,0.06,0,0,9304.27
236,CUST00236,29.0,Male,North,27697.41,2021-09-21,3,2,3.24,3.74,0.08,0.02,0.01,0,1,8979.38
237,CUST00237,56.0,Female,West,40933.36,2024-08-15,2,0,2.43,4.69,0.81,0.31,0.18,0,0,7838.11
238,CUST00238,19.0,Other,North,9338.92,2023-06-13,1,0,2.58,4.24,0.08,0.04,0.03,0,0,9055.59
239,CUST00239,20.0,Female,Central,17939.92,2022-05-02,0,0,2.29,4.31,0.33,0.13,0.07,0,0,6477.59
240,CUST00240,66.0,Male,West,39747.46,2023-03-26,0,0,0.5,3.71,0.56,0.28,0.14,0,0,8935.4
241,CUST00241,54.0,Male,East,10055.29,2023-01-16,3,1,1.52,3.36,0.35,0.14,0.11,0,0,7992.78
242,CUST00242,66.0,Female,West,18204.88,2023-10-28,1,0,2.68,3.94,0.23,0.05,0.04,0,0,7059.04
243,CUST00243,73.0,Male,South,26990.78,2023-07-23,5,0,1.92,4.12,0.3,0.08,0.03,0,0,6650.91
244,CUST00244,34.0,Male,South,8541.65,2025-04-23,2,1,3.41,4.75,0.47,0.11,0.05,0,0,11198.39
245,CUST00245,66.0,Female,West,11376.5,2023-08-09,2,1,0.71,3.27,0.25,0.13,0.04,0,0,7907.51
246,CUST00246,19.0,Female,Central,43960.29,2023-11-25,4,1,1.93,3.76,0.06,0.02,0.01,0,0,9328.23
247,CUST00247,19.0,Female,South,22694.94,2021-04-20,0,0,2.8,3.84,0.34,0.19,0.08,0,0,11389.02
248,CUST00248,45.0,Male,South,39669.98,2022-10-05,2,0,1.67,3.19,0.2,0.11,0.04,0,0,8232.48
249,CUST00249,71.0,Male,East,24126.06,2025-06-29,1,1,1.42,3.99,0.4,0.24,0.1,0,0,9684.0
250,CUST00250,40.0,Other,West,75203.14,2023-07-05,2,1,3.38,3.58,0.25,0.09,0.05,0,0,9568.93
251,CUST00251,54.0,Male,South,27429.27,2023-04-09,0,0,1.96,4.42,0.36,0.08,0.04,0,0,8727.07
252,CUST00252,49.0,Female,Central,41559.83,2022-11-06,2,1,3.63,4.34,0.32,0.13,0.1,0,0,8584.48
253,CUST00253,50.0,Female,North,19476.36,2025-05-28,2,2,2.05,3.26,0.24,0.07,0.05,0,1,10420.45
254,CUST00254,18.0,Female,West,24473.96,2023-05-18,3,0,0.9,5.0,0.72,0.16,0.05,0,0,9756.95
255,CUST00255,36.0,Male,East,30361.64,2024-01-23,2,0,3.42,3.83,0.36,0.2,0.13,0,0,7402.2
256,CUST00256,19.0,Male,South,32988.13,2020-12-26,0,0,1.98,4.61,0.37,0.08,0.04,0,0,9201.38
257,CUST00257,70.0,Female,Central,21601.21,2022-11-14,2,1,1.5,4.22,0.14,0.06,0.04,0,0,9613.99
258,CUST00258,61.0,Female,West,22056.71,2022-05-09,0,0,0.5,3.93,0.15,0.04,0.02,0,0,9747.53
259,CUST00259,43.0,Female,Central,28309.7,2023-05-25,2,1,2.69,3.32,0.36,0.08,0.03,0,0,10691.49
260,CUST00260,49.0,Male,Central,28300.41,2021-11-04,1,1,3.04,3.55,0.09,0.05,0.03,0,0,9059.92
261,CUST00261,23.0,Male,East,13193.38,2025-04-12,0,0,3.28,4.53,0.46,0.23,0.07,0,0,9556.83
262,CUST00262,49.0,Female,West,24648.73,2023-04-21,4,1,1.69,4.5,0.44,0.22,0.1,0,0,8529.55
263,CUST00263,72.0,Female,South,25858.3,2021-09-14,4,3,3.13,4.28,0.15,0.07,0.04,0,0,7622.66
264,CUST00264,21.0,Female,East,13518.86,2021-06-21,4,0,0.66,4.18,0.22,0.07,0.05,0,0,10511.21
265,CUST00265,72.0,Male,South,34646.9,2021-04-16,0,0,4.8,4.07,0.41,0.12,0.06,0,0,8385.29
266,CUST00266,28.0,Female,North,27075.17,2022-11-14,0,0,0.5,4.2,0.21,0.04,0.03,0,0,10002.72
267,CUST00267,73.0,Female,Central,70638.08,2022-07-02,2,1,0.5,2.58,0.36,0.1,0.04,0,0,7912.49
268,CUST00268,34.0,Female,North,21741.83,2025-01-23,1,0,2.18,4.15,0.31,0.17,0.07,0,0,11104.52
269,CUST00269,55.0,Male,Central,38873.01,2024-10-21,1,0,3.5,4.49,0.41,0.21,0.12,0,0,6984.99
270,CUST00270,41.0,Male,East,28841.27,2021-11-22,1,1,1.81,4.35,0.39,0.21,0.12,0,0,7849.78
271,CUST00271,22.0,Female,South,57567.86,2021-05-24,1,1,3.07,3.42,0.19,0.04,0.01,0,0,7825.44
272,CUST00272,69.0,Male,South,13561.76,2023-09-11,1,1,2.8,2.78,0.34,0.13,0.07,0,0,8533.85
273,CUST00273,51.0,Male,East,17194.47,2024-08-16,0,0,2.93,3.81,0.28,0.1,0.08,0,0,8554.25
274,CUST00274,23.0,Female,West,13796.17,2025-02-08,3,1,2.9,3.99,0.11,0.03,0.01,0,0,7666.96
275,CUST00275,39.0,Male,North,21184.84,2025-07-04,2,0,2.32,4.12,0.04,0.02,0.01,0,0,7840.42
276,CUST00276,28.0,Female,North,12552.03,2021-11-09,3,1,4.04,3.76,0.55,0.22,0.12,0,0,8242.92
277,CUST00277,65.0,Male,South,10269.75,2023-12-03,0,0,2.64,3.52,0.22,0.07,0.05,0,0,8895.9
278,CUST00278,33.0,Female,South,7580.15,2022-12-04,1,0,2.75,3.84,0.08,0.02,0.01,0,0,8157.1
279,CUST00279,50.0,Other,South,7341.26,2024-05-07,1,0,1.58,2.76,0.32,0.12,0.08,0,0,8368.65
280,CUST00280,26.0,Male,East,30582.89,2023-08-10,2,0,2.79,4.18,0.19,0.06,0.05,0,0,8016.48
281,CUST00281,,Male,West,17540.73,2020-11-17,2,0,0.65,3.83,0.16,0.04,0.03,0,0,11153.34
282,CUST00282,33.0,Male,North,11886.09,2022-05-30,1,0,2.33,,0.1,0.05,0.04,0,0,8952.43
283,CUST00283,46.0,Male,Central,15842.64,2023-12-22,1,0,3.44,3.99,0.14,0.08,0.05,0,0,7360.32
284,CUST00284,20.0,Female,East,16916.56,2024-12-13,3,2,2.26,3.5,0.42,0.11,0.05,0,0,6852.48
285,CUST00285,37.0,Female,North,13598.3,2023-03-09,0,0,3.74,3.96,0.01,0.0,0.0,0,0,10613.85
286,CUST00286,53.0,Male,West,49157.03,2025-06-25,1,1,1.77,4.32,0.22,0.12,0.04,0,0,6450.37
287,CUST00287,36.0,Male,East,44730.66,2025-05-28,2,0,1.35,3.6,0.26,0.1,0.03,0,0,8653.29
288,CUST00288,43.0,Male,North,48739.49,2021-11-11,1,1,2.92,3.73,0.26,0.09,0.05,0,0,7606.05
289,CUST00289,20.0,Female,East,24091.11,2024-08-21,1,0,4.28,4.4,0.36,0.17,0.09,0,0,7676.63
290,CUST00290,36.0,Male,North,25342.35,2022-05-23,1,1,2.77,4.11,0.29,0.06,0.02,0,0,9127.43
291,CUST00291,37.0,Female,North,15893.94,2024-05-07,1,1,3.97,4.29,0.27,0.12,0.09,0,0,11354.91
292,CUST00292,49.0,Female,West,14421.34,2024-08-28,3,1,1.53,3.91,0.22,0.08,0.06,0,0,8065.94
293,CUST00293,24.0,Female,Central,22267.04,2023-07-23,3,0,4.69,4.98,0.1,0.02,0.01,0,0,8285.11
294,CUST00294,,Male,West,30521.24,2025-04-18,1,1,1.67,3.41,0.4,0.17,0.05,0,0,7136.83
295,CUST00295,58.0,Female,North,40050.0,2022-08-27,3,2,3.34,3.68,0.36,0.13,0.05,0,0,8020.26
296,CUST00296,50.0,Male,East,16764.28,2024-01-30,2,1,2.16,3.45,0.33,0.18,0.12,0,0,8217.5
297,CUST00297,57.0,Male,West,11773.81,2023-02-26,1,0,2.28,3.56,0.2,0.07,0.02,0,0,8957.25
298,CUST00298,56.0,Female,Central,31792.72,2023-03-24,1,0,3.22,4.75,0.24,0.12,0.06,0,0,8293.31
299,CUST00299,35.0,Female,North,8874.42,2025-07-02,1,1,2.18,4.14,0.06,0.03,0.01,0,0,10202.36
300,CUST00300,57.0,Male,West,21598.84,2024-10-19,1,0,3.06,4.82,0.35,0.16,0.09,0,0,8518.49
301,CUST00301,18.0,Male,West,23032.29,2021-07-02,4,1,1.13,3.94,0.19,0.08,0.03,0,0,8850.36
302,CUST00302,28.0,Male,West,18226.03,2023-10-13,4,1,2.01,3.96,0.22,0.1,0.06,0,0,8922.17
303,CUST00303,45.0,Male,West,10171.83,2024-12-15,5,2,3.33,3.38,0.56,0.32,0.12,0,0,7493.84
304,CUST00304,74.0,Male,East,18346.51,2021-08-26,2,1,2.19,3.05,0.27,0.07,0.05,0,0,8047.8
305,CUST00305,42.0,Male,Central,50074.7,2022-08-12,1,1,3.36,3.74,0.16,0.08,0.02,0,0,10124.18
306,CUST00306,67.0,Male,Central,29609.8,2022-03-08,2,0,2.96,4.09,0.47,0.15,0.08,1,0,7807.07
307,CUST00307,40.0,Female,North,39373.86,2024-07-12,0,0,3.02,4.39,0.14,0.07,0.03,0,0,9908.58
308,CUST00308,48.0,Female,South,11984.86,2021-05-06,1,0,2.56,3.88,0.15,0.04,0.02,0,0,7959.88
309,CUST00309,47.0,Female,East,25030.59,2023-11-08,2,1,0.87,3.12,0.57,0.16,0.1,0,1,6909.53
310,CUST00310,59.0,Male,North,23021.19,2024-04-25,4,3,3.96,4.62,0.19,0.1,0.08,0,0,8498.21
311,CUST00311,52.0,Female,North,23245.17,2023-01-16,2,1,3.35,3.27,0.64,0.19,0.12,0,0,9092.58
312,CUST00312,24.0,Female,West,29083.4,2025-01-30,0,0,2.27,3.6,0.28,0.07,0.05,0,0,8356.8
313,CUST00313,33.0,Female,South,23710.22,2021-09-14,2,1,2.66,3.42,0.23,0.13,0.1,0,0,10143.46
314,CUST00314,43.0,Female,South,12152.26,2020-09-01,1,1,2.37,3.24,0.16,0.04,0.03,0,0,7818.45
315,CUST00315,65.0,Female,East,29930.31,2024-11-13,2,1,3.04,4.09,0.23,0.05,0.04,0,0,7581.56
316,CUST00316,74.0,Female,South,33538.26,2020-10-27,5,3,2.8,3.75,0.3,0.13,0.04,0,0,8982.22
317,CUST00317,69.0,Male,North,42605.54,2022-09-30,1,1,2.84,3.6,0.47,0.28,0.13,0,0,8478.51
318,CUST00318,66.0,Female,South,43557.03,2021-05-20,1,0,2.97,4.22,0.18,0.09,0.03,0,0,6968.39
319,CUST00319,19.0,Female,South,27951.23,2021-11-21,3,1,3.42,4.54,0.66,0.16,0.08,0,0,8677.49
320,CUST00320,18.0,Female,Central,12438.87,2025-04-10,1,0,2.97,4.81,0.37,0.13,0.1,0,0,9162.49
321,CUST00321,,Female,North,10252.82,2021-10-02,4,1,2.88,3.91,0.68,0.39,0.25,0,0,8818.82
322,CUST00322,29.0,Male,South,19662.2,2022-06-17,1,0,1.55,4.33,0.13,0.06,0.03,0,0,7471.73
323,CUST00323,22.0,Male,South,34882.32,2025-03-24,0,0,2.73,3.46,0.48,0.18,0.14,0,0,9103.83
324,CUST00324,54.0,Female,West,33776.4,2022-07-29,3,1,2.85,3.19,0.1,0.05,0.02,0,0,8124.39
325,CUST00325,49.0,Female,South,25260.56,2024-06-24,4,1,1.87,3.79,0.24,0.14,0.07,0,0,8938.8
326,CUST00326,72.0,Female,South,21627.49,2021-02-13,3,1,1.99,2.97,0.15,0.08,0.06,1,1,8594.14
327,CUST00327,26.0,Male,Central,57060.51,2024-12-27,0,0,3.36,4.03,0.39,0.09,0.04,0,0,8604.86
328,CUST00328,58.0,Male,North,29349.06,2024-04-23,2,2,3.72,3.43,0.43,0.21,0.12,0,1,7701.76
329,CUST00329,52.0,Female,East,21085.98,2021-03-10,0,0,3.4,4.46,0.25,0.09,0.06,0,0,9258.52
330,CUST00330,36.0,Female,North,15951.04,2023-03-08,0,0,0.77,3.51,0.54,0.23,0.14,0,0,9495.6
331,CUST00331,65.0,Female,West,13302.37,2022-01-19,1,1,3.25,4.47,0.08,0.04,0.03,0,0,9727.18
332,CUST00332,33.0,Male,North,,2024-09-15,2,1,3.26,4.11,0.35,0.15,0.09,0,0,9473.83
333,CUST00333,20.0,Female,South,13303.11,2022-12-17,0,0,4.35,4.15,0.09,0.04,0.02,0,0,8163.72
334,CUST00334,37.0,Male,West,25348.53,2021-09-07,3,1,3.41,3.89,0.41,0.09,0.07,0,0,9806.42
335,CUST00335,41.0,Female,North,21828.36,2021-06-17,3,1,0.68,3.62,0.05,0.03,0.02,0,0,7028.91
336,CUST00336,71.0,Male,West,18714.29,2023-10-10,1,0,1.6,4.11,0.36,0.09,0.07,0,0,8168.2
337,CUST00337,73.0,Male,East,31832.37,2025-07-26,2,1,4.49,3.68,0.24,0.05,0.04,0,0,8640.53
338,CUST00338,50.0,Female,North,54425.47,2023-01-24,1,0,2.43,4.62,0.41,0.24,0.14,0,0,8503.6
339,CUST00339,41.0,Female,South,14593.43,2022-09-20,1,0,1.38,3.75,0.31,0.16,0.09,0,0,8379.25
340,CUST00340,69.0,Male,West,15722.64,2021-02-11,0,0,3.94,4.32,0.36,0.17,0.12,0,0,7790.59
341,CUST00341,28.0,Female,Central,7269.73,2023-01-23,1,0,4.2,4.04,0.16,0.07,0.05,0,0,8328.02
342,CUST00342,66.0,Male,West,21738.38,2020-12-17,6,1,2.21,4.16,0.25,0.07,0.05,0,0,10711.87
343,CUST00343,25.0,Male,Central,20664.86,2021-07-03,0,0,3.0,3.05,0.24,0.08,0.04,0,0,8541.43
344,CUST00344,53.0,Male,South,34420.07,2021-08-24,0,0,3.48,4.04,0.35,0.07,0.03,0,0,9263.7
345,CUST00345,55.0,Male,East,21090.83,2022-02-06,1,0,3.28,2.47,0.44,0.22,0.08,0,1,8870.84
346,CUST00346,57.0,Female,Central,16414.91,2024-04-27,1,0,3.02,3.5,0.42,0.24,0.14,0,0,7163.62
347,CUST00347,,Male,East,,2021-04-30,2,1,2.54,3.79,0.1,0.04,0.03,0,0,11278.4
348,CUST00348,52.0,Female,West,,2023-12-26,2,1,1.98,3.66,0.15,0.04,0.02,0,0,8473.28
349,CUST00349,65.0,Female,South,9809.78,2023-10-23,1,1,4.3,4.78,0.42,0.12,0.08,0,0,8559.86
350,CUST00350,42.0,Male,Central,36440.84,2021-03-18,0,0,1.72,4.3,0.36,0.16,0.06,0,0,8855.53
351,CUST00351,52.0,Female,West,42325.77,2024-06-18,1,0,3.78,5.0,0.36,0.15,0.11,0,0,8800.51
352,CUST00352,42.0,Male,North,28961.64,2021-04-14,0,0,3.75,3.82,0.19,0.11,0.05,0,0,8622.65
353,CUST00353,46.0,Female,West,13804.12,2021-02-15,4,0,1.49,4.46,0.74,0.26,0.17,0,0,7162.06
354,CUST00354,35.0,Male,East,18713.24,2022-05-09,3,3,2.28,3.32,0.66,0.26,0.18,0,0,8969.7
355,CUST00355,63.0,Male,South,39792.64,2022-03-20,2,0,3.01,3.88,0.42,0.13,0.05,0,0,9609.39
356,CUST00356,35.0,Male,South,13506.0,2023-09-06,0,0,1.85,3.89,0.1,0.05,0.02,0,0,8848.37
357,CUST00357,19.0,Male,West,30161.51,2023-01-04,1,0,1.56,4.54,0.41,0.19,0.15,1,0,5257.83
358,CUST00358,71.0,Male,North,21474.34,2024-05-05,2,0,2.8,3.65,0.62,0.29,0.18,0,0,8897.54
359,CUST00359,52.0,Female,East,23863.29,2023-01-20,3,3,2.38,3.67,0.44,0.16,0.09,0,0,8868.85
360,CUST00360,33.0,Female,West,14503.05,2023-08-23,2,2,0.72,4.05,0.05,0.02,0.01,0,1,8407.79
361,CUST00361,58.0,Female,West,25986.49,2020-11-29,4,1,4.05,4.11,0.23,0.07,0.02,0,0,7659.49
362,CUST00362,53.0,Female,South,25072.77,2023-11-21,1,0,2.32,3.78,0.38,0.17,0.11,0,0,8368.28
363,CUST00363,50.0,Male,East,10355.99,2021-06-04,2,0,2.71,3.83,0.1,0.03,0.02,0,0,8439.86
364,CUST00364,21.0,Male,North,21977.58,2022-06-26,3,2,1.98,3.37,0.61,0.19,0.1,0,1,9998.48
365,CUST00365,50.0,Male,South,29939.94,2022-09-07,2,1,1.26,4.21,0.1,0.06,0.02,0,0,8350.07
366,CUST00366,,Male,West,18166.93,2022-03-01,0,0,4.29,4.04,0.63,0.32,0.2,0,0,9900.87
367,CUST00367,38.0,Female,South,6477.79,2024-03-14,1,0,1.41,3.42,0.31,0.08,0.04,0,0,6879.18
368,CUST00368,65.0,Female,South,20797.57,2021-04-09,5,4,2.3,2.05,0.46,0.24,0.19,0,1,8605.44
369,CUST00369,37.0,Male,Central,45854.75,2023-09-07,2,2,3.76,3.01,0.13,0.05,0.02,0,1,8081.71
370,CUST00370,73.0,Male,South,18541.47,2023-05-12,0,0,2.46,3.69,0.68,0.35,0.26,0,0,8435.92
371,CUST00371,25.0,Female,South,44995.85,2023-02-14,0,0,2.81,5.0,0.23,0.09,0.07,0,0,9637.03
372,CUST00372,24.0,Female,East,14673.83,2023-10-26,1,1,2.06,3.03,0.47,0.26,0.13,0,1,7835.06
373,CUST00373,20.0,Male,South,,2022-02-02,1,0,3.05,4.84,0.23,0.07,0.04,1,0,7915.17
374,CUST00374,34.0,Female,North,21970.34,2022-11-27,0,0,2.72,2.85,0.16,0.06,0.02,0,0,7832.56
375,CUST00375,50.0,Female,West,14599.04,2021-02-15,1,0,1.6,5.0,0.22,0.07,0.03,0,0,7861.7
376,CUST00376,65.0,Male,East,25976.01,2025-06-25,3,2,2.8,2.69,0.54,0.13,0.1,0,0,10348.6
377,CUST00377,29.0,Male,South,18282.77,2020-08-15,2,1,2.38,4.1,0.11,0.03,0.02,0,0,8572.31
378,CUST00378,68.0,Female,North,46025.85,2023-01-03,0,0,1.69,3.24,0.38,0.17,0.11,0,0,10562.92
379,CUST00379,39.0,Female,West,17661.92,2021-06-11,0,0,2.41,4.91,0.45,0.1,0.05,0,0,8749.38
380,CUST00380,72.0,Female,East,23037.27,2023-11-29,0,0,2.46,3.89,0.1,0.03,0.02,0,0,9575.62
381,CUST00381,39.0,Male,North,29678.19,2022-12-29,3,0,1.76,,0.23,0.05,0.04,0,0,7361.89
382,CUST00382,63.0,Male,South,35530.9,2020-10-15,0,0,3.0,4.07,0.38,0.12,0.1,0,0,7761.92
383,CUST00383,47.0,Female,Central,46157.8,2024-01-14,1,1,3.6,2.68,0.23,0.06,0.02,0,0,7752.98
384,CUST00384,55.0,Female,Central,19585.96,2022-04-06,1,0,2.36,3.3,0.45,0.24,0.11,0,0,7391.88
385,CUST00385,55.0,Male,East,18039.98,2022-10-20,1,0,3.31,4.33,0.48,0.28,0.11,0,0,9241.13
386,CUST00386,62.0,Female,North,,2021-09-26,5,2,2.73,4.16,0.29,0.11,0.08,0,0,9218.68
387,CUST00387,68.0,Female,West,61135.97,2024-07-29,1,0,2.31,4.06,0.2,0.12,0.06,1,0,10191.6
388,CUST00388,71.0,Female,North,26383.18,2022-12-03,1,1,4.84,3.29,0.3,0.14,0.06,0,1,8254.69
389,CUST00389,25.0,Female,Central,32077.3,2024-11-07,1,1,5.38,3.96,0.54,0.14,0.07,0,0,7487.51
390,CUST00390,,Female,East,29081.7,2024-02-17,0,0,2.79,4.01,0.54,0.19,0.12,0,0,9632.06
391,CUST00391,44.0,Male,South,22578.82,2023-03-05,4,1,2.33,2.84,0.19,0.08,0.03,0,0,5318.03
392,CUST00392,51.0,Female,North,26243.57,2021-11-20,0,0,3.4,3.5,0.16,0.09,0.04,0,0,9453.88
393,CUST00393,38.0,Male,Central,16650.05,2022-11-11,3,2,3.56,,0.74,0.35,0.26,1,1,10658.69
394,CUST00394,47.0,Female,West,18938.47,2023-07-11,1,1,3.27,2.85,0.5,0.19,0.12,0,0,8886.29
395,CUST00395,50.0,Male,East,13696.52,2025-04-06,2,2,0.89,3.55,0.09,0.03,0.02,0,1,8361.46
396,CUST00396,45.0,Female,South,47983.96,2024-03-06,1,0,3.01,3.44,0.1,0.05,0.02,0,0,9604.76
397,CUST00397,64.0,Male,North,29165.46,2023-06-08,0,0,2.16,4.68,0.3,0.07,0.04,0,0,9324.2
398,CUST00398,50.0,Male,West,59165.05,2022-06-30,1,1,4.64,4.27,0.24,0.12,0.07,0,0,7368.99
399,CUST00399,22.0,Male,South,69438.14,2021-12-10,0,0,2.81,4.57,0.43,0.16,0.12,0,0,7310.08
400,CUST00400,65.0,Male,Central,10915.31,2022-02-08,1,0,0.5,4.29,0.21,0.05,0.02,0,0,8246.91
401,CUST00401,36.0,Female,Central,36048.27,2021-02-15,1,0,1.67,4.03,0.25,0.06,0.04,0,0,7792.01
402,CUST00402,21.0,Female,West,11170.35,2021-02-15,0,0,1.8,4.52,0.37,0.21,0.12,0,0,10664.07
403,CUST00403,52.0,Female,Central,24069.69,2023-01-23,2,1,1.91,3.83,0.17,0.05,0.04,0,0,7109.11
404,CUST00404,66.0,Male,East,25780.27,2022-06-30,2,1,2.25,4.08,0.92,0.34,0.12,0,0,7353.2
405,CUST00405,34.0,Male,West,11572.85,2024-04-28,0,0,2.05,4.67,0.41,0.09,0.03,0,0,7815.99
406,CUST00406,,Male,Central,15233.33,2024-08-02,2,1,2.59,4.5,0.19,0.06,0.02,0,0,8771.83
407,CUST00407,45.0,Male,North,26375.1,2024-06-13,2,0,1.8,3.63,0.19,0.09,0.04,0,0,8118.35
408,CUST00408,47.0,Female,Central,24056.26,2023-09-16,0,0,2.73,2.92,0.55,0.22,0.13,0,0,7585.57
409,CUST00409,46.0,Male,East,13237.57,2023-07-21,1,0,2.31,4.29,0.35,0.19,0.11,0,0,7348.55
410,CUST00410,63.0,Male,South,15537.08,2025-03-25,1,1,5.02,2.69,0.05,0.02,0.01,0,0,9557.16
411,CUST00411,70.0,Male,South,10449.19,2021-11-13,2,2,1.97,3.98,0.11,0.03,0.02,0,0,8682.5
412,CUST00412,23.0,Male,Central,12070.72,2020-09-18,4,3,2.09,3.0,0.46,0.14,0.08,0,1,8709.09
413,CUST00413,52.0,Female,South,18293.29,2022-12-03,2,0,0.97,4.85,0.13,0.05,0.02,0,0,10469.67
414,CUST00414,58.0,Female,Central,36088.39,2021-03-02,2,1,2.74,3.85,0.14,0.05,0.04,0,0,10001.92
415,CUST00415,54.0,Male,East,38450.1,2024-08-24,3,2,2.27,3.32,0.43,0.24,0.13,0,1,7964.73
416,CUST00416,,Male,South,55089.72,2020-10-22,1,1,2.24,3.89,0.49,0.13,0.05,0,0,9267.6
417,CUST00417,46.0,Male,North,27231.57,2025-02-26,0,0,3.38,3.57,0.36,0.09,0.03,0,0,8331.79
418,CUST00418,66.0,Male,Central,24200.81,2023-01-08,0,0,0.86,3.51,0.14,0.05,0.04,0,0,7050.41
419,CUST00419,63.0,Male,South,28213.99,2025-01-30,2,2,0.58,3.88,0.27,0.07,0.04,0,0,7605.8
420,CUST00420,70.0,Female,East,28079.02,2025-01-10,1,1,1.54,5.0,0.42,0.15,0.11,0,0,8425.28
421,CUST00421,48.0,Female,East,9815.75,2022-09-03,0,0,3.68,3.9,0.16,0.05,0.04,0,0,7618.06
422,CUST00422,,Female,North,56638.07,2020-12-09,2,0,1.66,4.56,0.15,0.04,0.02,0,0,9641.77
423,CUST00423,50.0,Male,East,8387.77,2021-07-09,4,2,0.5,3.2,0.47,0.11,0.08,0,1,8372.3
424,CUST00424,69.0,Male,East,39119.69,2023-05-08,3,1,3.62,4.7,0.22,0.09,0.07,0,0,7054.6
425,CUST00425,38.0,Female,South,22656.31,2021-05-07,1,0,1.47,4.06,0.44,0.15,0.07,0,0,7803.1
426,CUST00426,49.0,Female,Central,12775.08,2024-12-10,2,0,1.51,3.47,0.05,0.02,0.01,0,1,10532.93
427,CUST00427,40.0,Female,West,28729.71,2024-06-13,2,0,1.95,4.62,0.56,0.19,0.09,0,0,7384.22
428,CUST00428,50.0,Male,East,20763.06,2024-04-23,1,1,5.76,4.3,0.33,0.15,0.1,0,0,9763.14
429,CUST00429,20.0,Female,East,15657.9,2022-12-08,2,1,2.19,3.14,0.31,0.11,0.08,0,0,5259.85
430,CUST00430,,Male,West,11039.79,2023-10-11,1,0,1.85,3.89,0.05,0.02,0.01,0,0,9054.65
431,CUST00431,42.0,Female,East,10585.56,2024-08-24,0,0,1.31,3.94,0.22,0.06,0.04,0,0,9183.71
432,CUST00432,,Female,South,16228.83,2025-05-21,2,1,1.39,3.58,0.39,0.2,0.15,0,0,7471.33
433,CUST00433,48.0,Female,South,18151.45,2024-11-11,2,0,3.51,4.36,0.47,0.23,0.11,0,0,8606.67
434,CUST00434,71.0,Male,West,12024.83,2024-08-16,0,0,2.74,3.07,0.38,0.19,0.07,0,0,7684.86
435,CUST00435,20.0,Female,East,22454.36,2022-09-15,1,0,2.25,4.22,0.4,0.18,0.1,0,0,6608.72
436,CUST00436,57.0,Male,East,12912.25,2023-09-28,1,0,2.59,3.78,0.07,0.03,0.02,0,0,8188.84
437,CUST00437,63.0,Male,Central,26373.38,2022-10-10,3,1,2.95,3.9,0.58,0.16,0.06,0,0,6777.32
438,CUST00438,41.0,Male,East,40769.51,2024-12-25,2,0,2.46,4.36,0.24,0.08,0.04,0,0,6757.7
439,CUST00439,67.0,Female,South,25455.5,2024-01-03,1,0,3.59,4.21,0.79,0.21,0.1,0,0,7736.71
440,CUST00440,49.0,Male,North,21016.91,2024-06-29,2,1,2.98,3.99,0.4,0.1,0.07,0,0,8707.58
441,CUST00441,64.0,Male,North,16857.51,2024-05-02,3,2,1.42,3.37,0.05,0.01,0.0,0,1,10261.73
442,CUST00442,39.0,Female,North,45390.1,2022-09-08,1,0,2.23,4.06,0.7,0.41,0.22,0,0,10366.07
443,CUST00443,40.0,Male,North,19995.09,2021-01-23,0,0,2.45,3.66,0.18,0.09,0.07,0,0,7234.58
444,CUST00444,19.0,Female,East,76505.04,2023-03-30,0,0,1.12,4.05,0.51,0.27,0.16,0,0,8233.96
445,CUST00445,44.0,Male,East,12191.35,2023-02-15,5,3,2.76,2.86,0.23,0.11,0.04,0,1,7557.08
446,CUST00446,59.0,Male,Central,25462.29,2022-04-08,0,0,0.98,5.0,0.03,0.01,0.0,0,0,9303.59
