customer_id,open_rate,click_rate,purchase_rate,unsubscribed
CUST02791,0.21,0.12,0.09,0
CUST02792,0.11,0.04,0.02,0
CUST02793,0.54,0.18,0.06,0
CUST02794,0.12,0.07,0.03,0
CUST02795,0.12,0.06,0.04,0
CUST02796,0.16,0.09,0.03,0
CUST02797,0.35,0.16,0.05,0
CUST02798,0.01,0.0,0.0,0
CUST02799,0.54,0.27,0.11,0
CUST02800,0.32,0.12,0.06,0
CUST02801,0.38,0.11,0.04,0
CUST02802,0.14,0.05,0.02,0
CUST02803,0.36,0.09,0.04,0
CUST02804,0.32,0.13,0.04,0
CUST02805,0.15,0.05,0.02,0
CUST02806,0.26,0.09,0.04,0
CUST02807,0.65,0.16,0.1,0
CUST02808,0.29,0.07,0.04,0
CUST02809,0.35,0.11,0.09,0
CUST02810,0.09,0.03,0.01,0
CUST02811,0.33,0.17,0.07,0
CUST02812,0.71,0.3,0.21,0
CUST02813,0.27,0.13,0.06,0
CUST02814,0.18,0.1,0.05,0
CUST02815,0.07,0.03,0.02,0
CUST02816,0.35,0.08,0.03,0
CUST02817,0.14,0.08,0.03,0
CUST02818,0.11,0.04,0.02,0
CUST02819,0.16,0.04,0.02,0
CUST02820,0.55,0.16,0.09,0
CUST02821,0.25,0.1,0.07,0
CUST02822,0.13,0.07,0.05,0
CUST02823,0.39,0.14,0.11,0
CUST02824,0.17,0.08,0.04,0
CUST02825,0.25,0.1,0.07,0
CUST02826,0.17,0.04,0.02,0
CUST02827,0.33,0.19,0.12,0
CUST02828,0.31,0.07,0.06,0
CUST02829,0.48,0.28,0.16,0
CUST02830,0.28,0.07,0.04,0
CUST02831,0.18,0.09,0.05,0
CUST02832,0.34,0.08,0.03,0
CUST02833,0.2,0.12,0.08,0
CUST02834,0.15,0.08,0.05,0
CUST02835,0.06,0.03,0.02,0
CUST02836,0.34,0.11,0.07,0
CUST02837,0.22,0.08,0.06,1
CUST02838,0.19,0.05,0.03,0
CUST02839,0.46,0.13,0.06,1
CUST02840,0.15,0.06,0.03,0
CUST02841,0.45,0.25,0.12,1
CUST02842,0.23,0.05,0.03,0
CUST02843,0.16,0.04,0.02,0
CUST02844,0.17,0.1,0.07,1
CUST02845,0.22,0.06,0.04,0
CUST02846,0.31,0.06,0.04,0
CUST02847,0.63,0.22,0.16,0
CUST02848,0.56,0.21,0.09,0
CUST02849,0.15,0.07,0.04,0
CUST02850,0.27,0.08,0.06,0
CUST02851,0.34,0.11,0.07,0
CUST02852,0.34,0.12,0.06,0
CUST02853,0.31,0.12,0.05,0
CUST02854,0.32,0.14,0.08,0
CUST02855,0.61,0.35,0.25,0
CUST02856,0.62,0.18,0.06,0
CUST02857,0.18,0.09,0.04,0
CUST02858,0.17,0.04,0.03,0
CUST02859,0.18,0.1,0.03,0
CUST02860,0.58,0.19,0.1,0
CUST02861,0.64,0.18,0.11,0
CUST02862,0.78,0.21,0.14,0
CUST02863,0.42,0.24,0.17,0
CUST02864,0.45,0.26,0.16,0
CUST02865,0.16,0.08,0.05,0
CUST02866,0.4,0.11,0.09,0
CUST02867,0.49,0.1,0.06,0
CUST02868,0.34,0.09,0.03,0
CUST02869,0.26,0.08,0.05,0
CUST02870,0.38,0.08,0.03,0
CUST02871,0.11,0.03,0.02,0
CUST02872,0.27,0.07,0.04,0
CUST02873,0.56,0.27,0.12,0
CUST02874,0.22,0.07,0.03,0
CUST02875,0.19,0.09,0.03,0
CUST02876,0.45,0.09,0.05,0
CUST02877,0.3,0.09,0.03,1
CUST02878,0.6,0.28,0.22,0
CUST02879,0.2,0.09,0.06,0
CUST02880,0.55,0.17,0.09,0
CUST02881,0.39,0.12,0.08,0
CUST02882,0.08,0.04,0.02,0
CUST02883,0.1,0.03,0.02,0
CUST02884,0.39,0.23,0.11,0
CUST02885,0.57,0.22,0.1,0
CUST02886,0.26,0.15,0.07,0
CUST02887,0.41,0.09,0.05,0
CUST02888,0.02,0.01,0.0,0
CUST02889,0.48,0.28,0.14,0
CUST02890,0.21,0.05,0.02,1
CUST02891,0.34,0.15,0.1,1
CUST02892,0.19,0.04,0.02,0
CUST02893,0.61,0.28,0.09,0
CUST02894,0.65,0.26,0.13,0
CUST02895,0.52,0.13,0.05,0
CUST02896,0.6,0.27,0.13,0
CUST02897,0.41,0.15,0.05,0
CUST02898,0.27,0.11,0.07,0
CUST02899,0.21,0.06,0.03,0
CUST02900,0.27,0.14,0.04,0
CUST02901,0.05,0.01,0.0,0
CUST02902,0.39,0.17,0.07,0
CUST02903,0.26,0.09,0.06,1
CUST02904,0.28,0.11,0.06,0
CUST02905,0.04,0.02,0.01,0
CUST02906,0.18,0.05,0.02,0
CUST02907,0.5,0.12,0.09,0
CUST02908,0.16,0.06,0.04,0
CUST02909,0.45,0.26,0.21,0
CUST02910,0.09,0.04,0.02,0
CUST02911,0.28,0.09,0.03,1
CUST02912,0.74,0.16,0.12,0
CUST02913,0.04,0.01,0.01,0
CUST02914,0.19,0.09,0.03,0
CUST02915,0.42,0.13,0.05,0
CUST02916,0.3,0.12,0.04,0
CUST02917,0.12,0.07,0.04,0
CUST02918,0.11,0.07,0.03,0
CUST02919,0.1,0.04,0.02,0
CUST02920,0.54,0.31,0.12,0
CUST02921,0.29,0.16,0.05,0
CUST02922,0.49,0.15,0.11,0
CUST02923,0.41,0.2,0.11,0
CUST02924,0.47,0.12,0.08,0
CUST02925,0.06,0.04,0.03,0
CUST02926,0.43,0.23,0.13,0
CUST02927,0.6,0.16,0.11,0
CUST02928,0.21,0.12,0.04,0
CUST02929,0.15,0.07,0.04,0
CUST02930,0.23,0.07,0.03,0
CUST02931,0.2,0.05,0.03,0
CUST02932,0.2,0.11,0.05,0
CUST02933,0.17,0.06,0.03,0
CUST02934,0.3,0.17,0.07,0
CUST02935,0.23,0.14,0.08,0
CUST02936,0.16,0.06,0.03,0
CUST02937,0.19,0.04,0.01,0
CUST02938,0.42,0.09,0.04,0
CUST02939,0.37,0.08,0.04,0
CUST02940,0.4,0.13,0.07,0
CUST02941,0.42,0.22,0.08,0
CUST02942,0.29,0.15,0.12,0
CUST02943,0.08,0.04,0.03,0
CUST02944,0.22,0.13,0.04,0
CUST02945,0.2,0.04,0.02,0
CUST02946,0.24,0.13,0.05,0
CUST02947,0.25,0.1,0.05,0
CUST02948,0.46,0.19,0.13,0
CUST02949,0.44,0.13,0.07,0
CUST02950,0.32,0.13,0.09,0
CUST02951,0.34,0.09,0.06,0
CUST02952,0.21,0.07,0.03,0
CUST02953,0.36,0.21,0.08,0
CUST02954,0.29,0.12,0.08,0
CUST02955,0.41,0.18,0.09,0
CUST02956,0.36,0.14,0.05,0
CUST02957,0.05,0.02,0.01,0
CUST02958,0.39,0.09,0.05,0
CUST02959,0.16,0.09,0.05,0
CUST02960,0.12,0.06,0.05,0
CUST02961,0.18,0.1,0.06,0
CUST02962,0.3,0.11,0.05,0
CUST02963,0.4,0.16,0.07,0
CUST02964,0.26,0.11,0.05,0
CUST02965,0.22,0.08,0.04,0
CUST02966,0.4,0.08,0.06,0
CUST02967,0.32,0.08,0.06,0
CUST02968,0.62,0.23,0.08,0
CUST02969,0.37,0.18,0.06,0
CUST02970,0.06,0.02,0.01,0
CUST02971,0.55,0.19,0.15,0
CUST02972,0.29,0.13,0.1,0
CUST02973,0.27,0.12,0.06,0
CUST02974,0.01,0.0,0.0,0
CUST02975,0.27,0.12,0.04,0
CUST02976,0.35,0.19,0.14,0
CUST02977,0.51,0.19,0.1,0
CUST02978,0.31,0.08,0.03,0
CUST02979,0.29,0.08,0.05,0
CUST02980,0.58,0.29,0.13,0
CUST02981,0.54,0.17,0.12,0
CUST02982,0.58,0.34,0.11,0
CUST02983,0.27,0.13,0.05,0
CUST02984,0.25,0.08,0.05,0
CUST02985,0.43,0.1,0.03,0
CUST02986,0.25,0.12,0.07,0
CUST02987,0.49,0.18,0.07,0
CUST02988,0.35,0.17,0.07,0
CUST02989,0.48,0.23,0.15,0
CUST02990,0.03,0.01,0.01,0
CUST02991,0.07,0.02,0.01,0
CUST02992,0.29,0.13,0.06,0
CUST02993,0.31,0.07,0.05,0
CUST02994,0.27,0.15,0.11,0
CUST02995,0.07,0.04,0.02,0
CUST02996,0.32,0.17,0.08,0
CUST02997,0.47,0.25,0.15,0
CUST02998,0.21,0.1,0.06,0
CUST02999,0.43,0.11,0.07,0
CUST03000,0.52,0.22,0.07,0
CUST03001,0.42,0.11,0.05,0
CUST03002,0.07,0.03,0.02,0
CUST03003,0.21,0.06,0.03,0
CUST03004,0.16,0.04,0.03,0
CUST03005,0.2,0.04,0.03,0
CUST03006,0.3,0.14,0.06,0
CUST03007,0.32,0.07,0.05,0
CUST03008,0.33,0.11,0.04,0
CUST03009,0.19,0.09,0.03,0
CUST03010,0.61,0.19,0.1,1
CUST03011,0.21,0.12,0.05,1
CUST03012,0.47,0.24,0.15,1
CUST03013,0.13,0.06,0.03,0
CUST03014,0.27,0.16,0.12,0
CUST03015,0.57,0.32,0.17,0
CUST03016,0.1,0.03,0.01,0
CUST03017,0.18,0.1,0.03,0
CUST03018,0.11,0.03,0.01,0
CUST03019,0.29,0.12,0.05,0
CUST03020,0.53,0.22,0.14,0
CUST03021,0.7,0.34,0.19,0
CUST03022,0.17,0.1,0.07,0
CUST03023,0.31,0.17,0.12,0
CUST03024,0.18,0.06,0.04,0
CUST03025,0.34,0.13,0.06,0
CUST03026,0.18,0.06,0.04,0
CUST03027,0.11,0.04,0.03,0
CUST03028,0.09,0.04,0.02,0
CUST03029,0.43,0.14,0.08,0
CUST03030,0.14,0.07,0.05,0
CUST03031,0.33,0.19,0.11,0
CUST03032,0.3,0.08,0.03,0
CUST03033,0.19,0.05,0.03,0
CUST03034,0.42,0.16,0.12,0
CUST03035,0.48,0.12,0.05,0
CUST03036,0.24,0.12,0.06,0
CUST03037,0.3,0.14,0.05,0
CUST03038,0.14,0.03,0.02,0
CUST03039,0.51,0.18,0.1,0
CUST03040,0.22,0.08,0.04,0
CUST03041,0.08,0.04,0.02,0
CUST03042,0.09,0.03,0.02,0
CUST03043,0.51,0.17,0.12,0
CUST03044,0.52,0.11,0.07,0
CUST03045,0.47,0.27,0.08,0
CUST03046,0.06,0.01,0.01,0
CUST03047,0.38,0.16,0.07,0
CUST03048,0.2,0.1,0.07,0
CUST03049,0.4,0.11,0.07,0
CUST03050,0.41,0.23,0.07,0
CUST03051,0.25,0.06,0.03,1
CUST03052,0.1,0.03,0.01,0
CUST03053,0.08,0.03,0.01,0
CUST03054,0.27,0.11,0.09,0
CUST03055,0.45,0.21,0.13,0
CUST03056,0.25,0.1,0.05,0
CUST03057,0.17,0.06,0.02,0
CUST03058,0.49,0.16,0.05,0
CUST03059,0.29,0.1,0.04,0
CUST03060,0.21,0.08,0.06,0
CUST03061,0.52,0.21,0.09,0
CUST03062,0.29,0.09,0.07,0
CUST03063,0.32,0.1,0.05,0
CUST03064,0.09,0.03,0.02,0
CUST03065,0.21,0.05,0.03,0
CUST03066,0.25,0.13,0.1,0
CUST03067,0.51,0.21,0.12,0
CUST03068,0.05,0.02,0.01,0
CUST03069,0.22,0.08,0.03,0
CUST03070,0.33,0.12,0.05,0
CUST03071,0.65,0.17,0.06,0
CUST03072,0.65,0.27,0.11,0
CUST03073,0.52,0.13,0.08,0
CUST03074,0.27,0.08,0.06,0
CUST03075,0.47,0.14,0.07,0
CUST03076,0.42,0.13,0.09,0
CUST03077,0.11,0.06,0.04,0
CUST03078,0.41,0.23,0.18,0
CUST03079,0.12,0.05,0.02,0
CUST03080,0.62,0.23,0.17,0
CUST03081,0.5,0.23,0.16,1
CUST03082,0.24,0.06,0.03,0
CUST03083,0.58,0.21,0.08,0
CUST03084,0.3,0.14,0.07,0
CUST03085,0.21,0.08,0.03,0
CUST03086,0.51,0.29,0.12,0
CUST03087,0.47,0.14,0.06,0
CUST03088,0.16,0.09,0.04,0
CUST03089,0.09,0.03,0.01,0
CUST03090,0.15,0.03,0.02,0
CUST03091,0.28,0.06,0.03,0
CUST03092,0.12,0.03,0.01,0
CUST03093,0.2,0.07,0.04,0
CUST03094,0.34,0.17,0.11,0
CUST03095,0.23,0.09,0.05,0
CUST03096,0.2,0.11,0.05,0
CUST03097,0.25,0.06,0.04,0
CUST03098,0.09,0.04,0.02,1
CUST03099,0.27,0.14,0.08,0
CUST03100,0.37,0.15,0.06,0
CUST03101,0.16,0.07,0.05,0
CUST03102,0.69,0.22,0.11,0
CUST03103,0.51,0.24,0.16,0
CUST03104,0.2,0.06,0.02,0
CUST03105,0.12,0.06,0.04,0
CUST03106,0.06,0.03,0.01,0
CUST03107,0.26,0.06,0.04,0
CUST03108,0.26,0.15,0.06,0
CUST03109,0.36,0.21,0.1,0
CUST03110,0.1,0.04,0.03,0
CUST03111,0.52,0.2,0.16,0
CUST03112,0.48,0.17,0.07,0
CUST03113,0.55,0.18,0.08,0
CUST03114,0.53,0.13,0.07,0
CUST03115,0.57,0.29,0.16,0
CUST03116,0.3,0.09,0.03,0
CUST03117,0.17,0.09,0.03,0
CUST03118,0.19,0.1,0.05,0
CUST03119,0.19,0.09,0.05,0
CUST03120,0.2,0.12,0.04,0
CUST03121,0.3,0.13,0.08,0
CUST03122,0.23,0.07,0.03,0
CUST03123,0.32,0.07,0.06,0
CUST03124,0.35,0.11,0.07,0
CUST03125,0.61,0.22,0.07,0
CUST03126,0.21,0.05,0.02,0
CUST03127,0.29,0.12,0.07,0
CUST03128,0.23,0.13,0.1,0
CUST03129,0.46,0.22,0.13,0
CUST03130,0.11,0.05,0.03,0
CUST03131,0.1,0.02,0.01,0
CUST03132,0.21,0.06,0.03,0
CUST03133,0.25,0.12,0.04,0
CUST03134,0.18,0.09,0.06,0
CUST03135,0.38,0.13,0.09,0
CUST03136,0.31,0.11,0.07,0
CUST03137,0.26,0.15,0.11,0
CUST03138,0.27,0.07,0.04,0
CUST03139,0.16,0.08,0.06,0
CUST03140,0.18,0.08,0.04,0
CUST03141,0.32,0.07,0.03,0
CUST03142,0.22,0.07,0.03,0
CUST03143,0.42,0.23,0.1,0
CUST03144,0.05,0.02,0.01,0
CUST03145,0.53,0.21,0.07,1
CUST03146,0.21,0.04,0.03,0
CUST03147,0.29,0.15,0.05,0
CUST03148,0.14,0.05,0.03,0
CUST03149,0.46,0.23,0.08,0
CUST03150,0.39,0.23,0.11,0
CUST03151,0.66,0.39,0.31,0
CUST03152,0.45,0.19,0.1,0
CUST03153,0.64,0.18,0.08,0
CUST03154,0.25,0.14,0.05,0
CUST03155,0.59,0.24,0.17,0
CUST03156,0.21,0.08,0.05,1
CUST03157,0.15,0.07,0.04,0
CUST03158,0.34,0.15,0.07,0
CUST03159,0.54,0.15,0.09,0
CUST03160,0.38,0.21,0.16,0
CUST03161,0.34,0.12,0.08,0
CUST03162,0.25,0.11,0.04,0
CUST03163,0.2,0.05,0.03,0
CUST03164,0.24,0.11,0.06,0
CUST03165,0.26,0.13,0.08,0
CUST03166,0.56,0.33,0.25,0
CUST03167,0.11,0.02,0.02,0
CUST03168,0.22,0.06,0.03,0
CUST03169,0.35,0.13,0.09,0
CUST03170,0.22,0.12,0.06,0
CUST03171,0.2,0.11,0.08,0
CUST03172,0.23,0.07,0.03,0
CUST03173,0.11,0.06,0.04,0
CUST03174,0.2,0.06,0.04,0
CUST03175,0.45,0.19,0.07,0
CUST03176,0.56,0.3,0.1,1
CUST03177,0.36,0.13,0.05,0
CUST03178,0.33,0.1,0.05,0
CUST03179,0.29,0.06,0.02,0
CUST03180,0.11,0.03,0.01,0
CUST03181,0.71,0.4,0.21,0
CUST03182,0.1,0.06,0.05,0
CUST03183,0.48,0.16,0.06,0
CUST03184,0.09,0.05,0.04,0
CUST03185,0.22,0.12,0.07,0
CUST03186,0.1,0.02,0.02,0
CUST03187,0.27,0.09,0.06,0
CUST03188,0.2,0.05,0.02,0
CUST03189,0.09,0.04,0.03,0
CUST03190,0.66,0.36,0.16,0
CUST03191,0.14,0.03,0.02,1
CUST03192,0.12,0.04,0.03,0
CUST03193,0.15,0.07,0.03,0
CUST03194,0.35,0.08,0.04,0
CUST03195,0.3,0.17,0.06,0
CUST03196,0.3,0.06,0.04,0
CUST03197,0.2,0.09,0.04,0
CUST03198,0.34,0.11,0.06,0
CUST03199,0.64,0.33,0.19,0
CUST03200,0.27,0.06,0.04,0
CUST03201,0.05,0.02,0.02,0
CUST03202,0.34,0.09,0.03,0
CUST03203,0.7,0.41,0.17,1
CUST03204,0.12,0.06,0.04,0
CUST03205,0.22,0.1,0.06,0
CUST03206,0.57,0.17,0.1,0
CUST03207,0.08,0.03,0.01,0
CUST03208,0.04,0.02,0.01,0
CUST03209,0.05,0.03,0.02,0
CUST03210,0.72,0.3,0.22,0
CUST03211,0.09,0.03,0.02,0
CUST03212,0.08,0.04,0.03,0
CUST03213,0.52,0.26,0.14,0
CUST03214,0.18,0.08,0.02,0
CUST03215,0.08,0.03,0.02,0
CUST03216,0.11,0.04,0.03,0
CUST03217,0.7,0.21,0.1,0
CUST03218,0.37,0.19,0.08,0
CUST03219,0.37,0.11,0.05,0
CUST03220,0.68,0.23,0.18,0
CUST03221,0.34,0.09,0.06,0
CUST03222,0.22,0.11,0.05,0
CUST03223,0.29,0.17,0.13,1
CUST03224,0.22,0.12,0.04,0
CUST03225,0.35,0.08,0.04,0
CUST03226,0.14,0.03,0.02,0
CUST03227,0.39,0.21,0.07,0
CUST03228,0.28,0.13,0.05,0
CUST03229,0.02,0.0,0.0,0
CUST03230,0.47,0.23,0.07,0
CUST03231,0.46,0.16,0.07,0
CUST03232,0.68,0.4,0.21,0
CUST03233,0.15,0.05,0.03,0
CUST03234,0.49,0.26,0.16,0
CUST03235,0.2,0.09,0.04,0
CUST03236,0.52,0.29,0.11,0
CUST03237,0.15,0.08,0.03,0
CUST03238,0.16,0.08,0.06,0
CUST03239,0.13,0.06,0.03,0
CUST03240,0.17,0.09,0.03,0
CUST03241,0.58,0.24,0.13,0
CUST03242,0.19,0.1,0.03,0
CUST03243,0.47,0.24,0.11,0
CUST03244,0.47,0.14,0.08,0
CUST03245,0.52,0.25,0.12,0
CUST03246,0.27,0.15,0.09,0
CUST03247,0.45,0.14,0.09,0
CUST03248,0.15,0.09,0.05,0
CUST03249,0.27,0.14,0.08,0
CUST03250,0.35,0.14,0.07,0
CUST03251,0.65,0.3,0.19,0
CUST03252,0.75,0.39,0.17,0
CUST03253,0.04,0.02,0.01,0
CUST03254,0.13,0.07,0.04,0
CUST03255,0.33,0.15,0.09,0
CUST03256,0.76,0.17,0.08,0
CUST03257,0.13,0.06,0.03,0
CUST03258,0.23,0.1,0.04,0
CUST03259,0.22,0.07,0.04,0
CUST03260,0.52,0.24,0.09,0
CUST03261,0.19,0.04,0.02,0
CUST03262,0.31,0.16,0.12,0
CUST03263,0.27,0.08,0.04,0
CUST03264,0.18,0.06,0.04,0
CUST03265,0.15,0.08,0.06,0
CUST03266,0.2,0.06,0.03,0
CUST03267,0.19,0.07,0.04,0
CUST03268,0.06,0.03,0.01,0
CUST03269,0.21,0.07,0.04,0
CUST03270,0.19,0.1,0.07,0
CUST03271,0.4,0.22,0.13,0
CUST03272,0.09,0.04,0.02,0
CUST03273,0.22,0.05,0.02,0
CUST03274,0.64,0.14,0.1,0
CUST03275,0.2,0.06,0.03,0
CUST03276,0.28,0.13,0.05,0
CUST03277,0.33,0.18,0.13,0
CUST03278,0.07,0.03,0.02,0
CUST03279,0.21,0.08,0.06,0
CUST03280,0.13,0.07,0.03,0
CUST03281,0.05,0.03,0.01,0
CUST03282,0.1,0.06,0.03,0
CUST03283,0.12,0.03,0.02,0
CUST03284,0.29,0.13,0.08,0
CUST03285,0.37,0.2,0.15,0
CUST03286,0.22,0.13,0.09,0
CUST03287,0.09,0.04,0.02,0
CUST03288,0.52,0.14,0.07,0
CUST03289,0.04,0.01,0.01,0
CUST03290,0.22,0.05,0.02,0
CUST03291,0.53,0.11,0.04,0
CUST03292,0.3,0.08,0.03,0
CUST03293,0.58,0.21,0.08,0
CUST03294,0.27,0.09,0.05,0
CUST03295,0.48,0.12,0.05,0
CUST03296,0.14,0.07,0.04,0
CUST03297,0.54,0.2,0.07,0
CUST03298,0.04,0.01,0.01,0
CUST03299,0.12,0.02,0.01,0
CUST03300,0.48,0.19,0.11,0
CUST03301,0.18,0.07,0.04,0
CUST03302,0.62,0.16,0.06,0
CUST03303,0.49,0.22,0.1,0
CUST03304,0.36,0.15,0.07,0
CUST03305,0.3,0.1,0.07,0
CUST03306,0.26,0.06,0.02,0
CUST03307,0.24,0.13,0.06,0
CUST03308,0.35,0.18,0.12,0
CUST03309,0.16,0.05,0.03,0
CUST03310,0.21,0.08,0.06,0
CUST03311,0.12,0.05,0.02,0
CUST03312,0.09,0.04,0.02,0
CUST03313,0.43,0.17,0.08,0
CUST03314,0.14,0.07,0.05,0
CUST03315,0.35,0.17,0.12,0
CUST03316,0.19,0.06,0.04,0
CUST03317,0.49,0.23,0.18,0
CUST03318,0.38,0.12,0.09,0
CUST03319,0.2,0.08,0.04,0
CUST03320,0.03,0.02,0.01,0
CUST03321,0.51,0.21,0.07,0
CUST03322,0.27,0.12,0.07,0
CUST03323,0.16,0.03,0.02,0
CUST03324,0.38,0.14,0.1,0
CUST03325,0.53,0.16,0.11,0
CUST03326,0.59,0.19,0.13,0
CUST03327,0.17,0.06,0.03,0
CUST03328,0.16,0.07,0.02,0
CUST03329,0.13,0.06,0.02,0
CUST03330,0.44,0.14,0.07,0
CUST03331,0.57,0.33,0.15,0
CUST03332,0.11,0.04,0.03,0
CUST03333,0.06,0.02,0.01,0
CUST03334,0.28,0.16,0.07,0
CUST03335,0.37,0.07,0.05,0
CUST03336,0.22,0.11,0.04,0
CUST03337,0.4,0.16,0.06,0
CUST03338,0.41,0.22,0.17,0
CUST03339,0.07,0.03,0.01,1
CUST03340,0.06,0.02,0.01,0
CUST03341,0.3,0.07,0.04,0
CUST03342,0.37,0.18,0.12,0
CUST03343,0.3,0.16,0.09,0
CUST03344,0.18,0.09,0.07,0
CUST03345,0.35,0.08,0.03,0
CUST03346,0.14,0.07,0.05,0
CUST03347,0.22,0.12,0.08,0
CUST03348,0.42,0.18,0.11,0
CUST03349,0.43,0.17,0.12,0
CUST03350,0.24,0.13,0.08,0
CUST03351,0.34,0.2,0.14,0
CUST03352,0.39,0.12,0.05,0
CUST03353,0.43,0.09,0.06,0
CUST03354,0.14,0.05,0.03,0
CUST03355,0.55,0.32,0.18,0
CUST03356,0.35,0.18,0.13,0
CUST03357,0.03,0.01,0.01,0
CUST03358,0.3,0.07,0.05,0
CUST03359,0.29,0.17,0.07,0
CUST03360,0.27,0.15,0.05,1
CUST03361,0.34,0.15,0.08,0
CUST03362,0.41,0.21,0.07,0
CUST03363,0.51,0.25,0.16,0
CUST03364,0.02,0.0,0.0,0
CUST03365,0.35,0.15,0.06,0
CUST03366,0.13,0.04,0.02,0
CUST03367,0.13,0.07,0.05,0
CUST03368,0.24,0.13,0.05,0
CUST03369,0.16,0.05,0.03,0
CUST03370,0.5,0.3,0.09,1
CUST03371,0.36,0.14,0.09,0
CUST03372,0.11,0.04,0.01,0
CUST03373,0.72,0.27,0.18,0
CUST03374,0.79,0.21,0.09,0
CUST03375,0.27,0.13,0.05,0
CUST03376,0.3,0.07,0.04,0
CUST03377,0.7,0.3,0.18,0
CUST03378,0.18,0.05,0.02,0
CUST03379,0.23,0.12,0.09,0
CUST03380,0.4,0.23,0.11,0
CUST03381,0.28,0.17,0.09,0
CUST03382,0.71,0.42,0.17,0
CUST03383,0.05,0.01,0.0,0
CUST03384,0.47,0.2,0.13,0
CUST03385,0.36,0.1,0.05,0
CUST03386,0.4,0.16,0.09,0
CUST03387,0.2,0.05,0.03,0
CUST03388,0.33,0.13,0.06,0
CUST03389,0.07,0.03,0.02,0
CUST03390,0.47,0.24,0.09,0
CUST03391,0.3,0.14,0.1,0
CUST03392,0.17,0.1,0.05,0
CUST03393,0.31,0.12,0.04,0
CUST03394,0.21,0.11,0.07,0
CUST03395,0.27,0.13,0.05,0
CUST03396,0.27,0.07,0.05,0
CUST03397,0.41,0.09,0.05,1
CUST03398,0.05,0.03,0.02,1
CUST03399,0.53,0.31,0.19,0
CUST03400,0.19,0.05,0.04,0
CUST03401,0.45,0.22,0.09,0
CUST03402,0.16,0.04,0.03,0
CUST03403,0.12,0.07,0.02,0
CUST03404,0.29,0.09,0.04,0
CUST03405,0.33,0.15,0.08,0
CUST03406,0.35,0.12,0.04,0
CUST03407,0.11,0.06,0.02,0
CUST03408,0.24,0.13,0.08,0
CUST03409,0.14,0.03,0.01,0
CUST03410,0.17,0.06,0.03,0
CUST03411,0.33,0.11,0.04,0
CUST03412,0.06,0.02,0.01,0
CUST03413,0.41,0.1,0.06,0
CUST03414,0.31,0.09,0.07,0
CUST03415,0.3,0.11,0.04,0
CUST03416,0.58,0.12,0.05,0
CUST03417,0.62,0.15,0.09,0
CUST03418,0.3,0.17,0.1,0
CUST03419,0.43,0.24,0.16,0
CUST03420,0.15,0.08,0.03,0
CUST03421,0.29,0.1,0.04,0
CUST03422,0.52,0.24,0.11,0
CUST03423,0.4,0.19,0.07,0
CUST03424,0.1,0.03,0.02,0
CUST03425,0.17,0.09,0.07,0
CUST03426,0.22,0.09,0.04,0
CUST03427,0.06,0.03,0.01,0
CUST03428,0.35,0.12,0.08,0
CUST03429,0.16,0.07,0.04,0
CUST03430,0.19,0.06,0.02,1
CUST03431,0.39,0.2,0.08,0
CUST03432,0.52,0.13,0.1,0
CUST03433,0.36,0.18,0.13,0
CUST03434,0.35,0.19,0.12,0
CUST03435,0.3,0.14,0.11,0
CUST03436,0.23,0.1,0.04,0
CUST03437,0.47,0.13,0.04,0
CUST03438,0.24,0.09,0.07,0
CUST03439,0.36,0.08,0.06,0
CUST03440,0.22,0.13,0.06,0
CUST03441,0.08,0.03,0.01,0
CUST03442,0.44,0.18,0.07,0
CUST03443,0.11,0.02,0.01,1
CUST03444,0.16,0.05,0.04,0
CUST03445,0.24,0.08,0.04,0
CUST03446,0.15,0.05,0.02,0
CUST03447,0.08,0.02,0.01,0
CUST03448,0.05,0.02,0.01,0
CUST03449,0.49,0.18,0.14,1
CUST03450,0.14,0.08,0.03,0
CUST03451,0.67,0.15,0.08,0
CUST03452,0.43,0.19,0.1,0
CUST03453,0.37,0.18,0.11,0
CUST03454,0.6,0.29,0.12,0
CUST03455,0.2,0.11,0.06,0
CUST03456,0.56,0.13,0.05,0
CUST03457,0.09,0.04,0.01,0
CUST03458,0.04,0.02,0.01,0
CUST03459,0.17,0.04,0.03,0
CUST03460,0.43,0.16,0.11,0
CUST03461,0.25,0.1,0.05,0
CUST03462,0.22,0.07,0.03,0
CUST03463,0.12,0.07,0.03,0
CUST03464,0.35,0.11,0.08,1
CUST03465,0.38,0.09,0.03,0
CUST03466,0.06,0.03,0.02,0
CUST03467,0.14,0.05,0.03,0
CUST03468,0.33,0.1,0.03,0
CUST03469,0.14,0.04,0.03,0
CUST03470,0.26,0.06,0.02,0
CUST03471,0.13,0.03,0.01,0
CUST03472,0.63,0.17,0.1,0
CUST03473,0.61,0.17,0.06,0
CUST03474,0.37,0.14,0.05,0
CUST03475,0.42,0.2,0.13,1
CUST03476,0.45,0.12,0.07,0
CUST03477,0.31,0.14,0.05,0
CUST03478,0.39,0.2,0.15,0
CUST03479,0.27,0.08,0.04,0
CUST03480,0.09,0.02,0.01,0
CUST03481,0.12,0.06,0.04,0
CUST03482,0.23,0.13,0.08,0
CUST03483,0.16,0.04,0.02,0
CUST03484,0.05,0.02,0.01,0
CUST03485,0.14,0.05,0.03,0
CUST03486,0.22,0.1,0.03,0
CUST03487,0.3,0.12,0.05,0
CUST03488,0.3,0.17,0.13,0
