customer_id,ticket_count,complaint_count,avg_resolution_time,satisfaction_score
CUST03099,1,0,2.48,3.45
CUST03100,0,0,2.54,3.72
CUST03101,0,0,3.08,2.98
CUST03102,1,1,2.78,3.54
CUST03103,3,2,2.04,3.08
CUST03104,1,0,4.29,4.1
CUST03105,1,0,2.13,4.5
CUST03106,0,0,0.84,5.0
CUST03107,0,0,1.55,4.02
CUST03108,0,0,2.63,3.67
CUST03109,0,0,2.21,3.16
CUST03110,3,1,2.92,4.68
CUST03111,2,1,1.02,4.29
CUST03112,4,2,2.83,3.45
CUST03113,3,1,3.25,4.12
CUST03114,2,1,0.63,3.48
CUST03115,0,0,3.19,3.55
CUST03116,0,0,0.84,3.81
CUST03117,0,0,2.44,3.75
CUST03118,2,0,3.0,3.93
CUST03119,2,1,3.4,4.48
CUST03120,0,0,3.63,3.62
CUST03121,2,0,1.61,3.83
CUST03122,2,1,3.32,3.6
CUST03123,0,0,1.02,4.65
CUST03124,1,0,0.67,4.64
CUST03125,1,1,5.35,3.8
CUST03126,2,0,3.63,3.54
CUST03127,1,0,2.38,4.31
CUST03128,4,1,1.4,3.99
CUST03129,5,1,3.0,4.01
CUST03130,2,1,1.99,4.39
CUST03131,0,0,1.8,4.87
CUST03132,2,1,3.25,4.04
CUST03133,1,1,4.49,4.13
CUST03134,2,0,1.7,3.45
CUST03135,1,0,3.03,3.71
CUST03136,1,1,2.37,4.1
CUST03137,1,1,1.19,3.06
CUST03138,1,0,3.54,5.0
CUST03139,5,2,1.81,4.05
CUST03140,4,1,1.56,3.56
CUST03141,6,1,1.59,3.97
CUST03142,1,0,1.09,4.24
CUST03143,5,1,0.5,4.21
CUST03144,3,1,3.6,4.46
CUST03145,1,0,0.69,3.85
CUST03146,2,2,1.75,3.26
CUST03147,0,0,1.28,3.67
CUST03148,3,1,2.23,3.35
CUST03149,2,0,0.5,3.85
CUST03150,2,0,2.81,3.46
CUST03151,0,0,1.6,4.42
CUST03152,2,1,1.98,3.49
CUST03153,3,1,2.53,4.16
CUST03154,1,1,1.62,3.66
CUST03155,3,2,2.27,2.83
CUST03156,3,3,2.21,2.88
CUST03157,2,1,3.28,4.24
CUST03158,1,0,1.32,4.57
CUST03159,2,1,2.72,3.83
CUST03160,0,0,1.7,3.97
CUST03161,2,1,2.61,4.62
CUST03162,1,1,3.03,3.3
CUST03163,6,3,3.89,3.71
CUST03164,1,0,2.99,4.27
CUST03165,2,0,4.18,3.89
CUST03166,0,0,3.56,4.0
CUST03167,0,0,2.43,3.8
CUST03168,0,0,3.72,4.37
CUST03169,1,0,2.87,3.95
CUST03170,2,1,1.72,3.22
CUST03171,2,2,4.29,3.88
CUST03172,1,1,0.5,3.84
CUST03173,0,0,2.58,4.25
CUST03174,1,0,0.5,4.58
CUST03175,1,1,2.85,2.65
CUST03176,0,0,2.27,3.83
CUST03177,2,1,1.41,3.48
CUST03178,2,0,2.9,3.46
CUST03179,1,0,2.6,4.49
CUST03180,2,1,3.05,4.0
CUST03181,1,0,0.5,3.87
CUST03182,4,2,3.91,2.37
CUST03183,1,0,4.05,4.1
CUST03184,2,2,2.2,3.96
CUST03185,1,0,2.31,3.71
CUST03186,0,0,1.01,3.07
CUST03187,3,1,3.53,3.59
CUST03188,0,0,2.7,4.36
CUST03189,3,2,2.01,3.77
CUST03190,1,1,1.22,3.99
CUST03191,1,0,3.83,4.6
CUST03192,1,0,2.65,4.06
CUST03193,3,1,1.41,4.06
CUST03194,3,1,3.34,4.21
CUST03195,0,0,1.77,3.9
CUST03196,1,1,3.24,4.52
CUST03197,3,0,3.3,3.62
CUST03198,1,0,4.4,3.81
CUST03199,2,0,1.63,2.95
CUST03200,3,1,2.44,3.93
CUST03201,1,0,1.49,3.56
CUST03202,0,0,2.15,4.67
CUST03203,1,0,0.5,3.68
CUST03204,1,0,2.76,4.01
CUST03205,2,0,2.69,5.0
CUST03206,3,0,2.8,3.48
CUST03207,2,1,2.18,3.15
CUST03208,1,1,0.57,3.15
CUST03209,0,0,1.63,4.36
CUST03210,3,1,2.95,2.64
CUST03211,4,1,1.88,3.54
CUST03212,3,1,1.12,4.39
CUST03213,0,0,0.8,3.61
CUST03214,1,1,2.73,2.31
CUST03215,2,0,4.52,4.49
CUST03216,0,0,2.9,3.88
CUST03217,2,2,2.22,4.24
CUST03218,1,0,3.21,3.93
CUST03219,2,1,2.81,4.22
CUST03220,1,1,1.15,3.07
CUST03221,1,0,2.76,4.06
CUST03222,0,0,4.05,3.66
CUST03223,2,0,2.46,4.05
CUST03224,2,1,0.75,3.76
CUST03225,1,0,1.91,4.71
CUST03226,1,1,1.98,3.71
CUST03227,1,0,1.56,4.56
CUST03228,1,0,1.43,3.97
CUST03229,2,0,2.24,2.78
CUST03230,3,1,3.74,4.88
CUST03231,1,0,2.65,3.36
CUST03232,1,1,3.63,5.0
CUST03233,0,0,1.53,3.56
CUST03234,3,2,1.78,3.7
CUST03235,1,0,4.31,4.71
CUST03236,1,0,2.9,4.22
CUST03237,1,0,1.65,4.09
CUST03238,2,0,3.57,4.11
CUST03239,3,1,1.72,4.28
CUST03240,1,0,4.01,3.88
CUST03241,1,0,1.58,4.62
CUST03242,2,0,2.16,4.01
CUST03243,3,0,2.24,3.5
CUST03244,2,1,2.7,3.95
CUST03245,1,0,1.91,3.75
CUST03246,0,0,2.38,3.73
CUST03247,1,0,3.64,3.97
CUST03248,1,0,3.58,3.97
CUST03249,2,1,2.71,3.0
CUST03250,2,0,1.0,4.79
CUST03251,1,1,2.71,3.87
CUST03252,3,3,1.37,3.04
CUST03253,1,1,2.12,3.51
CUST03254,2,0,2.18,4.32
CUST03255,1,1,3.06,3.74
CUST03256,1,1,3.46,4.18
CUST03257,1,0,1.36,4.34
CUST03258,0,0,2.06,3.45
CUST03259,2,2,3.34,3.9
CUST03260,2,0,1.33,3.65
CUST03261,1,0,3.71,4.45
CUST03262,3,1,3.74,3.9
CUST03263,2,1,3.03,3.93
CUST03264,3,1,2.18,3.48
CUST03265,2,1,2.39,4.53
CUST03266,1,1,4.53,4.35
CUST03267,1,1,3.91,3.64
CUST03268,0,0,2.72,3.91
CUST03269,0,0,1.08,5.0
CUST03270,2,1,2.78,3.21
CUST03271,2,0,2.48,4.59
CUST03272,3,3,1.14,3.37
CUST03273,3,3,2.68,2.54
CUST03274,1,0,3.68,4.22
CUST03275,3,1,3.2,3.64
CUST03276,3,3,2.28,2.94
CUST03277,3,2,1.51,3.37
CUST03278,0,0,3.45,4.79
CUST03279,3,1,2.77,3.76
CUST03280,4,0,3.24,4.04
CUST03281,1,1,3.34,3.05
CUST03282,1,1,2.66,4.36
CUST03283,3,1,2.5,4.3
CUST03284,2,0,0.5,4.23
CUST03285,0,0,1.74,3.3
CUST03286,0,0,3.41,3.81
CUST03287,3,1,0.5,3.77
CUST03288,2,0,2.06,4.27
CUST03289,1,0,4.36,4.15
CUST03290,2,2,4.25,2.86
CUST03291,0,0,3.98,4.59
CUST03292,3,1,3.65,4.05
CUST03293,0,0,1.18,4.46
CUST03294,2,1,2.69,4.03
CUST03295,0,0,3.62,3.21
CUST03296,3,1,1.04,4.26
CUST03297,3,2,1.26,3.06
CUST03298,0,0,5.8,4.16
CUST03299,2,1,2.48,3.93
CUST03300,2,1,1.2,3.58
CUST03301,0,0,0.61,4.67
CUST03302,0,0,3.05,4.09
CUST03303,3,0,2.2,3.25
CUST03304,2,2,3.86,3.53
CUST03305,2,2,4.17,3.38
CUST03306,1,1,1.96,3.83
CUST03307,1,0,3.27,3.12
CUST03308,1,1,3.32,3.82
CUST03309,2,0,2.88,3.39
CUST03310,1,0,3.0,5.0
CUST03311,0,0,2.88,4.08
CUST03312,2,1,2.76,4.33
CUST03313,0,0,2.52,3.86
CUST03314,2,0,1.63,3.51
CUST03315,2,1,1.8,3.4
CUST03316,0,0,2.89,4.43
CUST03317,0,0,3.6,3.68
CUST03318,2,0,4.57,5.0
CUST03319,2,1,3.55,4.26
CUST03320,2,0,3.75,3.85
CUST03321,3,1,3.22,4.44
CUST03322,2,1,2.46,4.16
CUST03323,1,0,1.93,3.3
CUST03324,1,1,4.0,3.78
CUST03325,2,2,1.99,2.47
CUST03326,2,1,2.42,3.41
CUST03327,0,0,3.56,5.0
CUST03328,2,1,1.98,4.2
CUST03329,2,1,2.29,3.24
CUST03330,4,2,1.93,4.88
CUST03331,1,0,2.48,4.87
CUST03332,3,1,2.28,3.49
CUST03333,1,0,1.8,3.18
CUST03334,0,0,3.26,3.34
CUST03335,2,2,3.62,2.8
CUST03336,2,0,1.19,4.82
CUST03337,1,0,2.55,3.15
CUST03338,2,1,1.68,3.38
CUST03339,3,0,4.37,2.49
CUST03340,1,0,0.79,4.93
CUST03341,1,1,3.14,3.11
CUST03342,1,1,2.71,3.46
CUST03343,1,1,3.23,4.18
CUST03344,0,0,2.92,4.66
CUST03345,0,0,3.89,3.97
CUST03346,1,1,2.53,3.7
CUST03347,1,1,1.81,2.75
CUST03348,2,1,1.61,3.63
CUST03349,2,1,3.67,4.48
CUST03350,2,2,0.5,3.66
CUST03351,0,0,0.85,4.27
CUST03352,3,2,3.55,2.88
CUST03353,3,2,1.8,3.56
CUST03354,3,1,1.82,4.0
CUST03355,2,0,1.51,3.91
CUST03356,2,1,1.53,3.94
CUST03357,0,0,2.3,4.41
CUST03358,1,0,2.53,4.54
CUST03359,0,0,3.36,2.62
CUST03360,1,0,2.86,3.97
CUST03361,1,0,2.65,3.96
CUST03362,3,2,3.83,3.74
CUST03363,3,1,2.99,3.64
CUST03364,0,0,0.6,3.85
CUST03365,0,0,2.52,4.36
CUST03366,1,1,1.83,3.88
CUST03367,2,1,3.2,4.74
CUST03368,0,0,2.67,3.85
CUST03369,2,1,3.95,3.35
CUST03370,1,1,1.72,3.93
CUST03371,1,1,2.49,4.6
CUST03372,2,2,3.43,3.57
CUST03373,1,1,2.31,3.53
CUST03374,2,1,2.73,3.58
CUST03375,0,0,2.65,4.08
CUST03376,4,2,2.13,4.65
CUST03377,0,0,2.0,4.2
CUST03378,1,1,2.25,4.19
CUST03379,5,2,2.41,4.56
CUST03380,3,0,1.03,4.41
CUST03381,3,0,3.42,4.29
CUST03382,1,0,3.19,3.4
CUST03383,1,1,4.01,4.43
CUST03384,2,1,3.84,4.44
CUST03385,2,2,2.45,4.3
CUST03386,3,0,2.82,3.33
CUST03387,2,0,3.59,3.93
CUST03388,2,1,2.19,3.87
CUST03389,0,0,2.85,5.0
CUST03390,1,1,4.22,3.56
CUST03391,3,1,0.5,3.93
CUST03392,2,0,1.62,4.25
CUST03393,3,2,1.75,3.68
CUST03394,1,1,1.13,4.01
CUST03395,0,0,2.89,3.16
CUST03396,3,1,2.53,2.97
CUST03397,0,0,4.28,3.14
CUST03398,1,1,2.84,3.9
CUST03399,2,0,3.71,3.36
CUST03400,2,2,2.64,2.74
CUST03401,1,1,2.55,3.94
CUST03402,0,0,3.87,3.58
CUST03403,0,0,2.13,3.85
CUST03404,2,1,1.57,3.84
CUST03405,1,0,3.54,4.61
CUST03406,3,3,2.46,3.6
CUST03407,2,1,1.05,3.89
CUST03408,0,0,4.58,4.26
CUST03409,1,0,0.5,4.09
CUST03410,2,0,1.88,3.4
CUST03411,1,0,2.64,4.4
CUST03412,1,0,2.29,3.11
CUST03413,3,2,1.26,3.75
CUST03414,1,0,2.37,4.71
CUST03415,1,1,1.18,4.16
CUST03416,1,0,2.52,4.45
CUST03417,1,0,2.62,4.42
CUST03418,1,0,0.89,3.94
CUST03419,0,0,0.88,3.94
CUST03420,1,1,4.53,4.08
CUST03421,4,3,1.76,3.65
CUST03422,2,0,3.24,4.15
CUST03423,2,1,2.24,2.82
CUST03424,0,0,2.56,4.13
CUST03425,0,0,0.69,3.94
CUST03426,4,3,2.78,4.11
CUST03427,0,0,1.62,4.76
CUST03428,0,0,3.16,3.96
CUST03429,2,1,2.45,3.2
CUST03430,1,0,2.9,4.08
CUST03431,1,0,3.8,3.6
CUST03432,2,0,4.15,3.39
CUST03433,1,1,1.94,3.92
CUST03434,2,1,2.01,3.53
CUST03435,1,1,1.74,4.16
CUST03436,0,0,4.03,3.37
CUST03437,1,1,3.64,4.6
CUST03438,1,1,3.38,3.42
CUST03439,1,1,3.39,3.51
CUST03440,1,0,4.24,4.56
CUST03441,3,0,3.08,4.88
CUST03442,1,1,2.61,3.07
CUST03443,1,0,1.56,3.85
CUST03444,1,0,2.71,3.75
CUST03445,3,1,1.7,3.73
CUST03446,1,1,3.32,3.69
CUST03447,0,0,3.76,4.31
CUST03448,0,0,3.3,4.06
CUST03449,0,0,2.73,4.4
CUST03450,1,1,0.5,4.11
CUST03451,0,0,4.33,4.6
CUST03452,1,0,2.03,3.84
CUST03453,4,1,3.73,4.13
CUST03454,4,2,1.8,3.99
CUST03455,2,2,1.31,4.1
CUST03456,3,1,2.75,4.26
CUST03457,0,0,0.5,3.97
CUST03458,3,1,3.07,3.56
CUST03459,0,0,2.42,4.63
CUST03460,1,1,2.71,4.19
CUST03461,1,1,2.14,4.22
CUST03462,3,1,2.25,4.39
CUST03463,1,0,0.9,3.97
CUST03464,2,2,1.81,4.45
CUST03465,0,0,3.19,4.66
CUST03466,1,0,4.22,3.41
CUST03467,0,0,2.94,4.22
CUST03468,2,1,0.5,3.61
CUST03469,2,2,1.9,4.35
CUST03470,0,0,0.5,3.52
CUST03471,0,0,1.57,2.94
CUST03472,0,0,2.65,3.98
CUST03473,2,0,1.73,3.34
CUST03474,1,1,2.09,4.2
CUST03475,1,1,0.91,2.7
CUST03476,1,0,3.66,3.68
CUST03477,3,1,1.51,2.98
CUST03478,1,0,3.36,4.08
CUST03479,1,1,3.98,3.47
CUST03480,2,1,2.87,2.41
CUST03481,2,0,3.44,3.84
CUST03482,1,0,2.66,3.74
CUST03483,2,0,2.79,2.99
CUST03484,2,2,3.26,4.15
CUST03485,4,3,3.45,3.39
CUST03486,1,0,1.02,4.19
CUST03487,2,1,2.13,3.28
CUST03488,1,0,3.43,3.45
CUST03489,0,0,2.06,4.35
CUST03490,4,1,2.22,3.26
CUST03491,2,0,2.61,4.46
CUST03492,2,0,2.26,3.44
CUST03493,1,0,2.58,4.22
CUST03494,0,0,1.81,3.5
CUST03495,2,1,3.36,3.23
CUST03496,2,0,0.91,3.9
CUST03497,0,0,1.17,4.0
CUST03498,2,0,2.01,3.39
CUST03499,3,1,0.73,4.34
CUST03500,1,1,2.4,3.21
CUST03501,3,1,1.96,4.1
CUST03502,3,1,2.62,3.83
CUST03503,3,1,2.35,4.23
CUST03504,1,1,0.5,3.54
CUST03505,5,4,1.62,3.89
CUST03506,2,2,2.89,3.37
CUST03507,2,1,3.0,3.67
CUST03508,1,1,3.9,4.48
CUST03509,1,1,1.3,3.57
CUST03510,1,0,1.28,3.56
CUST03511,2,1,3.59,4.39
CUST03512,2,1,1.34,3.7
CUST03513,4,1,2.61,3.44
CUST03514,6,2,1.94,3.16
CUST03515,0,0,3.32,3.53
CUST03516,1,0,4.99,4.71
CUST03517,1,0,2.91,3.86
CUST03518,3,2,3.1,4.49
CUST03519,2,0,2.82,3.71
CUST03520,2,0,3.73,3.72
CUST03521,1,1,3.14,3.86
CUST03522,1,0,2.34,3.38
CUST03523,0,0,2.59,3.57
CUST03524,3,1,3.52,2.58
CUST03525,0,0,3.49,3.53
CUST03526,1,0,2.48,3.93
CUST03527,0,0,3.03,4.67
CUST03528,2,0,3.23,4.16
CUST03529,3,0,3.21,4.09
CUST03530,0,0,3.2,4.41
CUST03531,1,1,1.76,4.09
CUST03532,0,0,2.69,4.35
CUST03533,2,2,3.17,3.49
CUST03534,1,1,0.55,3.33
CUST03535,3,1,1.75,4.9
CUST03536,1,0,3.44,3.35
CUST03537,1,1,2.7,4.63
CUST03538,5,4,2.42,3.25
CUST03539,1,1,2.95,3.74
CUST03540,4,1,3.94,3.99
CUST03541,6,2,4.01,3.32
CUST03542,2,1,1.78,3.28
CUST03543,0,0,3.24,3.85
CUST03544,3,1,3.14,4.11
CUST03545,1,1,2.53,2.4
CUST03546,3,2,2.32,2.88
CUST03547,0,0,1.52,3.39
CUST03548,1,0,3.19,4.5
CUST03549,0,0,2.81,3.97
CUST03550,3,1,2.44,3.05
CUST03551,2,2,3.03,3.54
CUST03552,2,2,4.27,3.81
CUST03553,1,0,2.17,4.55
CUST03554,3,0,1.73,2.93
CUST03555,1,0,1.8,3.72
CUST03556,0,0,2.99,4.06
CUST03557,2,0,2.61,4.8
CUST03558,1,0,2.1,4.04
CUST03559,1,0,3.04,3.28
CUST03560,4,2,2.0,4.06
CUST03561,1,1,1.84,3.2
CUST03562,1,1,3.18,4.18
CUST03563,3,2,2.69,4.17
CUST03564,1,0,1.63,3.32
CUST03565,0,0,2.81,3.98
CUST03566,0,0,2.86,4.82
CUST03567,0,0,3.4,4.32
CUST03568,0,0,1.42,4.02
CUST03569,0,0,1.59,3.98
CUST03570,2,2,1.83,3.29
CUST03571,1,1,2.88,4.4
CUST03572,1,0,3.85,3.8
CUST03573,3,2,0.5,3.89
CUST03574,2,1,4.79,3.87
CUST03575,1,1,2.77,4.37
CUST03576,0,0,2.38,3.35
CUST03577,1,0,3.11,3.94
CUST03578,2,0,3.12,3.6
CUST03579,1,0,3.04,4.45
CUST03580,4,1,2.81,3.31
CUST03581,2,1,0.78,2.66
CUST03582,1,0,2.42,4.56
CUST03583,1,1,2.1,3.59
CUST03584,3,1,3.6,3.35
CUST03585,0,0,2.18,3.6
CUST03586,1,1,1.96,3.77
CUST03587,2,2,1.34,2.85
CUST03588,1,0,3.39,3.25
CUST03589,3,2,3.92,4.91
CUST03590,0,0,5.9,3.32
CUST03591,3,2,1.91,4.07
CUST03592,2,0,2.97,4.47
CUST03593,2,0,3.17,4.57
CUST03594,2,2,1.89,3.16
CUST03595,1,0,2.37,3.97
CUST03596,0,0,2.5,4.73
CUST03597,0,0,3.14,3.81
CUST03598,0,0,2.22,4.66
CUST03599,0,0,1.7,4.27
CUST03600,1,1,1.01,3.07
CUST03601,0,0,0.57,4.21
CUST03602,2,1,3.45,3.88
CUST03603,0,0,2.02,4.55
CUST03604,1,1,3.6,3.03
CUST03605,2,2,3.22,3.48
CUST03606,3,1,0.5,4.15
CUST03607,1,0,2.25,3.46
CUST03608,3,2,1.04,3.97
CUST03609,2,1,2.42,4.05
CUST03610,1,0,1.57,4.25
CUST03611,3,2,3.58,3.55
CUST03612,1,1,3.21,3.9
CUST03613,3,1,2.96,4.5
CUST03614,3,2,3.15,2.91
CUST03615,1,0,2.75,4.76
CUST03616,1,0,0.63,3.97
CUST03617,4,1,5.21,2.2
CUST03618,1,1,2.33,4.12
CUST03619,2,1,2.82,3.88
CUST03620,3,2,3.37,2.58
CUST03621,3,1,4.24,2.71
CUST03622,1,1,0.98,3.25
CUST03623,2,0,2.1,4.54
CUST03624,1,0,2.56,4.39
CUST03625,3,0,1.49,4.51
CUST03626,1,1,1.98,4.02
CUST03627,3,2,3.22,4.03
CUST03628,0,0,1.93,4.08
CUST03629,1,0,2.49,3.45
CUST03630,0,0,1.62,3.8
CUST03631,2,2,0.89,3.67
CUST03632,5,3,2.85,3.33
CUST03633,4,2,1.26,3.66
CUST03634,3,1,1.73,3.42
CUST03635,4,2,2.94,3.15
CUST03636,5,1,3.32,3.26
CUST03637,1,0,3.35,3.28
CUST03638,1,0,1.17,4.15
CUST03639,1,1,2.7,3.33
CUST03640,0,0,2.54,4.02
CUST03641,0,0,1.52,4.48
CUST03642,4,2,1.31,4.13
CUST03643,1,1,1.82,4.45
CUST03644,1,0,1.51,4.35
CUST03645,0,0,5.35,4.09
CUST03646,2,0,1.95,4.48
CUST03647,1,1,3.69,4.02
CUST03648,1,1,1.58,4.26
CUST03649,1,0,2.36,3.4
CUST03650,2,1,4.07,3.96
CUST03651,1,1,2.87,4.49
CUST03652,0,0,1.82,4.22
CUST03653,0,0,2.85,3.8
CUST03654,0,0,3.02,4.38
CUST03655,1,1,2.81,3.25
CUST03656,0,0,1.96,4.26
CUST03657,1,1,4.48,4.39
CUST03658,3,1,2.83,3.7
CUST03659,0,0,1.58,4.14
CUST03660,2,0,3.15,4.42
CUST03661,1,1,2.5,3.6
CUST03662,2,0,3.22,3.63
CUST03663,2,0,1.6,4.15
CUST03664,2,1,1.3,2.72
CUST03665,2,2,1.32,4.09
CUST03666,0,0,2.11,3.73
CUST03667,0,0,1.58,3.15
CUST03668,4,0,3.67,3.42
CUST03669,1,1,2.48,4.55
CUST03670,2,1,2.68,3.36
CUST03671,3,1,2.37,4.12
CUST03672,2,1,1.95,4.01
CUST03673,2,1,3.45,3.17
CUST03674,1,1,3.06,3.21
CUST03675,1,1,2.33,4.57
CUST03676,3,2,3.4,2.29
CUST03677,0,0,1.4,4.02
CUST03678,1,0,2.4,4.45
CUST03679,2,0,3.54,4.34
CUST03680,3,0,3.82,4.16
CUST03681,1,0,1.58,4.57
CUST03682,1,0,3.07,4.12
CUST03683,1,0,4.02,4.53
CUST03684,3,1,2.46,3.5
CUST03685,3,0,2.5,2.7
CUST03686,0,0,1.28,4.09
CUST03687,2,2,1.48,3.71
CUST03688,0,0,4.91,3.96
CUST03689,3,2,5.19,3.43
CUST03690,2,1,2.39,4.03
CUST03691,2,2,2.91,3.55
CUST03692,4,0,1.66,3.55
CUST03693,1,0,1.97,3.32
CUST03694,2,1,2.61,4.32
CUST03695,2,0,3.25,3.57
CUST03696,3,2,1.2,3.85
CUST03697,2,2,2.85,3.6
CUST03698,4,2,3.0,3.25
CUST03699,2,0,1.65,4.12
CUST03700,0,0,1.69,4.34
CUST03701,0,0,3.16,3.74
CUST03702,6,4,2.72,2.2
CUST03703,1,1,2.54,3.66
CUST03704,1,0,2.8,3.92
CUST03705,1,0,2.99,3.27
CUST03706,1,1,3.98,4.45
CUST03707,0,0,0.5,4.9
CUST03708,3,1,2.66,4.05
CUST03709,0,0,3.29,3.66
CUST03710,3,2,1.55,3.36
CUST03711,1,0,2.64,3.7
CUST03712,1,1,4.3,3.25
CUST03713,2,0,2.1,3.77
CUST03714,1,1,1.47,3.18
CUST03715,4,1,2.71,3.95
CUST03716,0,0,2.38,4.79
CUST03717,2,1,2.33,3.85
CUST03718,2,0,1.7,3.76
CUST03719,1,0,2.84,4.07
CUST03720,1,0,3.13,4.97
CUST03721,2,0,2.49,4.59
CUST03722,1,0,3.42,4.01
CUST03723,2,1,1.99,3.75
CUST03724,4,1,1.5,3.1
CUST03725,1,1,4.45,3.9
CUST03726,0,0,3.61,3.28
CUST03727,0,0,1.59,3.94
CUST03728,2,2,2.45,4.39
CUST03729,3,1,1.89,3.35
CUST03730,1,0,2.25,3.85
CUST03731,1,0,3.15,4.72
CUST03732,2,0,2.52,3.72
CUST03733,3,1,1.96,3.37
CUST03734,2,2,1.68,3.2
CUST03735,0,0,2.32,4.22
CUST03736,3,2,4.02,3.77
CUST03737,1,0,0.5,3.85
CUST03738,3,2,2.01,3.1
CUST03739,2,2,1.22,2.62
CUST03740,0,0,2.17,3.88
CUST03741,0,0,0.5,3.61
CUST03742,2,0,2.52,3.81
CUST03743,1,1,1.69,2.97
CUST03744,1,0,2.16,4.46
CUST03745,1,0,2.06,4.19
CUST03746,0,0,2.38,3.29
CUST03747,3,1,2.7,3.95
CUST03748,2,0,3.23,4.02
CUST03749,0,0,1.83,3.91
CUST03750,1,0,1.88,3.15
CUST03751,0,0,2.92,4.05
CUST03752,0,0,3.01,4.54
CUST03753,0,0,2.86,4.63
CUST03754,0,0,1.55,4.35
CUST03755,0,0,2.78,3.42
CUST03756,2,1,2.09,4.25
CUST03757,0,0,1.02,4.92
CUST03758,1,0,3.81,3.65
CUST03759,1,0,2.29,4.28
CUST03760,1,0,2.12,3.9
CUST03761,1,1,2.92,3.64
CUST03762,4,3,1.59,4.83
CUST03763,2,0,3.11,4.17
CUST03764,1,0,1.32,4.74
CUST03765,0,0,3.71,4.48
CUST03766,2,0,2.81,3.72
CUST03767,3,0,3.07,3.34
CUST03768,1,0,3.38,3.74
CUST03769,1,1,1.2,3.11
CUST03770,5,5,1.66,3.01
CUST03771,2,1,2.41,3.23
CUST03772,1,0,2.93,4.96
CUST03773,2,0,3.42,4.31
CUST03774,0,0,2.02,3.87
CUST03775,3,1,0.65,4.36
CUST03776,0,0,3.06,4.54
CUST03777,4,2,2.41,2.88
CUST03778,0,0,3.05,4.3
CUST03779,1,0,3.46,4.22
CUST03780,3,1,2.63,2.82
CUST03781,3,1,3.14,3.04
CUST03782,1,0,1.77,3.78
CUST03783,1,0,3.33,3.73
CUST03784,1,1,2.53,3.23
CUST03785,0,0,3.22,3.98
CUST03786,0,0,3.33,4.67
CUST03787,0,0,2.78,4.36
CUST03788,0,0,0.96,3.79
CUST03789,0,0,3.64,4.11
CUST03790,0,0,1.97,3.95
CUST03791,2,0,2.39,3.52
CUST03792,1,0,3.08,4.41
CUST03793,1,1,3.51,5.0
CUST03794,1,0,2.89,3.17
CUST03795,2,0,2.55,3.83
CUST03796,1,1,3.11,4.58
CUST03797,1,1,2.66,4.1
CUST03798,1,0,2.3,4.29
CUST03799,3,0,1.05,4.22
CUST03800,1,1,2.95,4.02
CUST03801,3,0,0.5,3.72
CUST03802,1,0,3.15,4.56
CUST03803,5,1,2.08,4.67
CUST03804,3,1,1.71,4.78
CUST03805,3,0,5.31,4.39
CUST03806,0,0,1.98,3.35
CUST03807,2,2,2.89,3.33
CUST03808,4,1,0.93,3.92
CUST03809,2,1,2.86,4.0
CUST03810,2,0,1.16,3.41
CUST03811,2,2,1.76,3.35
CUST03812,2,1,3.1,3.92
CUST03813,2,1,4.26,3.56
CUST03814,1,0,2.03,3.83
CUST03815,0,0,0.9,3.96
CUST03816,1,0,3.65,4.07
CUST03817,0,0,3.04,4.7
CUST03818,1,0,3.93,3.52
CUST03819,1,0,2.56,4.24
CUST03820,3,1,2.9,3.09
CUST03821,3,1,3.15,4.15
CUST03822,1,0,3.44,3.12
CUST03823,3,0,1.82,3.82
CUST03824,2,1,0.69,4.54
CUST03825,0,0,3.82,5.0
CUST03826,2,1,1.48,4.41
CUST03827,0,0,2.19,3.72
CUST03828,1,0,3.43,4.1
CUST03829,0,0,2.5,4.6
CUST03830,4,1,2.22,3.29
CUST03831,2,1,2.06,3.62
CUST03832,1,0,2.29,4.42
CUST03833,3,2,2.64,3.49
CUST03834,2,1,2.25,4.08
CUST03835,1,1,2.72,3.65
CUST03836,1,0,3.56,3.34
CUST03837,3,2,0.5,3.95
CUST03838,1,0,3.05,4.12
CUST03839,2,1,1.77,3.58
CUST03840,2,1,3.11,3.56
CUST03841,1,0,3.06,3.34
CUST03842,2,1,1.98,4.1
CUST03843,1,0,3.12,4.44
CUST03844,1,1,3.0,3.88
CUST03845,0,0,2.24,3.86
CUST03846,1,0,2.09,4.47
CUST03847,2,2,3.03,3.3
CUST03848,3,2,1.43,2.75
CUST03849,1,0,2.48,3.73
CUST03850,2,1,2.58,3.69
CUST03851,1,0,2.78,3.86
CUST03852,0,0,0.67,4.43
CUST03853,1,1,2.36,4.48
CUST03854,3,1,4.43,4.28
CUST03855,1,0,3.45,4.3
CUST03856,1,0,1.91,3.46
CUST03857,1,1,2.42,3.76
CUST03858,1,0,2.33,3.95
CUST03859,1,1,2.27,4.13
CUST03860,4,1,3.18,3.97
CUST03861,1,0,1.63,4.09
CUST03862,1,0,5.03,3.73
CUST03863,3,1,1.1,4.12
CUST03864,1,0,3.03,4.26
CUST03865,2,1,2.32,4.28
CUST03866,3,1,2.27,3.51
CUST03867,1,0,4.15,4.38
CUST03868,2,1,2.29,3.66
CUST03869,4,1,1.77,3.35
CUST03870,1,0,3.37,4.23
CUST03871,0,0,1.27,4.49
CUST03872,1,1,3.07,3.68
CUST03873,2,1,0.5,3.15
